longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.21475719767087,38.389327698700725,0.7892612,-0.3012331,4.934523809523809,0.39312204091615854
27.214871703562864,38.389327488870336,0.81044775,-0.33516786,8.115079365079364,0.36293412362843414
27.213153850517312,38.38924050219752,0.77030414,-0.16533208,299.3531746031746,0.16482006722123452
27.213268356283802,38.38924029393367,0.7602041,-0.2597809,172.04365079365084,0.1892138660193447
27.213382862049116,38.389240085557965,0.70726496,-0.2562893,119.10912698412697,0.2213519971820036
27.213497367813247,38.389239877070416,0.7544888,-0.26834437,80.82738095238096,0.23532960782648898
27.21361187357619,38.38923966847102,0.79310346,-0.24720633,16.741071428571427,0.27109373007867454
27.213726379337952,38.38923945975978,0.8085622,-0.26927438,12.233134920634917,0.2731605777463022
27.213840885098527,38.38923925093668,0.8336572,-0.29331142,11.076388888888884,0.2988810635134164
27.21395539085792,38.38923904200175,0.79022473,-0.31189543,9.108134920634917,0.34254079629079626
27.214069896616124,38.389238832954966,0.80252254,-0.31045324,8.482142857142854,0.35759632127279173
27.214184402373142,38.38923862379633,0.80487806,-0.3314591,7.499999999999999,0.37239283239283233
27.21429890812897,38.38923841452585,0.8223077,-0.33164698,7.8134920634920615,0.3790187873401646
27.214413413883612,38.38923820514353,0.8325048,-0.34229693,8.172619047619046,0.3944249096718109
27.214527919637064,38.389237995649346,0.80752474,-0.32060185,7.204365079365079,0.3974939030349218
27.21464242538933,38.389237786043324,0.80390626,-0.31980565,7.749007936507937,0.3713370941575247
27.2147569311404,38.389237576325456,0.7902678,-0.33202356,8.026785714285714,0.3741733984644173
27.214871436890284,38.389237366495735,0.8078078,-0.3318584,8.825396825396826,0.3456780131307966
27.213153585977537,38.38915037981146,0.7328597,-0.27863696,233.0238095238095,0.18362944015315844
27.213268091601922,38.38915017154827,0.7346939,-0.23990622,112.38888888888887,0.21233974145397816
27.213382597225127,38.389149963173246,0.7323394,-0.25160298,74.2470238095238,0.25232849443269356
27.21349710284715,38.389149754686365,0.7656192,-0.2614897,36.693452380952394,0.2646676848568944
27.21361160846799,38.38914954608764,0.7934309,-0.23689957,14.269841269841269,0.30117592780672564
27.213726114087642,38.38914933737707,0.82116246,-0.29655173,11.152777777777773,0.2938537167482647
27.213840619706108,38.38914912855465,0.8225028,-0.2984127,10.947420634920631,0.3112155489361371
27.21395512532339,38.389148919620375,0.75135136,-0.2972973,8.76190476190476,0.35183741271976554
27.214069630939488,38.38914871057427,0.82509506,-0.305638,8.747023809523807,0.35659891711362296
27.214184136554397,38.3891485014163,0.8206743,-0.30830672,8.175595238095235,0.36460001776178236
