longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity,fakulte
27.204161347129315,38.36753685461445,0.031365674,0.096432835,46.7390873015873,0.16154146655360252,Guzel Sanatlar
27.204275818756415,38.36753665522907,-0.007890584,0.24165662,43.80952380952381,0.16340082533194233,Guzel Sanatlar
27.20439029038238,38.36753645573192,-0.09888868,0.1270073,50.373015873015866,0.15514573842127702,Guzel Sanatlar
27.204504762007222,38.367536256123024,-0.028646981,0.17002448,55.23710317460318,0.15213196895578823,Guzel Sanatlar
27.204619233630925,38.36753605640236,0.01786896,0.33778256,58.540674603174615,0.14341936859683208,Guzel Sanatlar
27.204733705253496,38.36753585656993,0.07222636,0.26115957,58.716269841269835,0.1537710011255401,Guzel Sanatlar
27.20484817687493,38.36753565662574,0.05239688,0.44503233,55.72321428571429,0.1477024714713168,Guzel Sanatlar
27.20496264849523,38.36753545656979,-0.053654023,0.38797486,57.11408730158731,0.14738320300736474,Guzel Sanatlar
27.205077120114392,38.367535256402086,-0.07586963,0.15797354,50.791666666666664,0.17069730247855494,Guzel Sanatlar
27.205191591732426,38.36753505612261,-0.06539399,0.10449504,37.714285714285715,0.20102060186881957,Guzel Sanatlar
27.205306063349315,38.36753485573138,-0.031117398,0.01756902,30.63988095238096,0.21129526963283257,Guzel Sanatlar
27.205420534965075,38.36753465522839,8.813679E-4,0.031553812,22.307539682539687,0.22165654566395046,Guzel Sanatlar
27.20553500657969,38.36753445461363,0.019475656,0.052558303,27.662698412698408,0.2350202291943485,Guzel Sanatlar
27.205649478193166,38.36753425388712,0.006601942,0.06425993,39.27083333333333,0.22169788648594924,Guzel Sanatlar
27.205763949805508,38.36753405304885,0.03217503,0.024500435,67.88988095238096,0.20106402130899279,Guzel Sanatlar
27.20587842141671,38.36753385209881,0.10187717,-0.02387807,101.38194444444444,0.17939910736217016,Guzel Sanatlar
27.205992893026767,38.36753365103701,0.16139367,-0.0031131096,139.16269841269843,0.1652658853918659,Guzel Sanatlar
27.206107364635685,38.36753344986345,0.15098669,0.022031585,174.83234126984127,0.14632107944797454,Guzel Sanatlar
27.203817679484455,38.367447329325856,0.076608784,0.1090448,90.66567460317461,0.14551686665248928,Guzel Sanatlar
27.20393215097299,38.3674471302764,0.11060692,0.055171303,62.50198412698413,0.17391019691702894,Guzel Sanatlar
27.204046622460396,38.36744693111518,0.043065693,0.058319606,49.340277777777786,0.15884128635747505,Guzel Sanatlar
27.204161093946674,38.3674467318422,0.062567815,0.044552844,39.6468253968254,0.17753253853230533,Guzel Sanatlar
27.204275565431818,38.367446532457464,0.02146718,-0.034245506,36.281746031746025,0.1833145436979757,Guzel Sanatlar
27.204390036915832,38.36744633296095,-0.023285734,-0.10284718,42.40873015873016,0.17227754147751753,Guzel Sanatlar
27.204504508398713,38.36744613335269,-0.023690572,0.012711864,50.19345238095238,0.1695823585012617,Guzel Sanatlar
27.20461897988046,38.36744593363267,-0.043055218,0.2246748,52.670634920634924,0.16094041425492722,Guzel Sanatlar
27.204733451361072,38.36744573380089,-0.08277405,0.19960956,51.79464285714285,0.1713994240715399,Guzel Sanatlar
27.204847922840553,38.36744553385734,-0.07408344,0.14618792,49.36904761904761,0.1713928063615815,Guzel Sanatlar
27.2049623943189,38.36744533380204,-0.06006749,0.052392833,54.048611111111114,0.16642229994541333,Guzel Sanatlar
27.205076865796112,38.36744513363497,-0.02744759,0.015317286,48.78075396825397,0.18100631624345107,Guzel Sanatlar
27.205191337272186,38.36744493335615,-0.016065016,0.04319059,37.76785714285714,0.21025934956435524,Guzel Sanatlar
27.205305808747127,38.36744473296556,0.007930785,0.007454739,34.38789682539682,0.2093345144699838,Guzel Sanatlar
27.205420280220928,38.3674445324632,0.020517737,0.06385224,41.50396825396825,0.1959329596919317,Guzel Sanatlar
27.205534751693587,38.36744433184909,0.056340754,0.051460363,69.96230158730155,0.20201143699963917,Guzel Sanatlar
27.20564922316511,38.36744413112323,0.043688342,0.06425993,103.32738095238092,0.18225040571553636,Guzel Sanatlar
27.205763694635493,38.367443930285596,0.0973731,0.029689137,138.66071428571433,0.1620377317322298,Guzel Sanatlar
27.20587816610474,38.3674437293362,0.11804923,0.08041237,172.88492063492066,0.13726826780094464,Guzel Sanatlar
27.204046369420837,38.36735680834091,0.084924296,0.12075405,37.11309523809524,0.1838958433681617,Guzel Sanatlar
27.204160840765162,38.367356609068565,0.10747957,0.087676905,33.657738095238095,0.2018222538080276,Guzel Sanatlar
27.20427531210835,38.36735640968446,0.027245834,0.030703688,30.78174603174603,0.20390425943353455,Guzel Sanatlar
27.20438978345041,38.3673562101886,-0.0041302233,-0.0776916,33.98710317460318,0.199728156551425,Guzel Sanatlar
27.204504254791335,38.367356010580984,0.01804709,-0.06235969,40.290674603174594,0.17840663060916584,Guzel Sanatlar
27.20461872613113,38.3673558108616,0.041484427,-0.022112383,42.91865079365079,0.170707126645053,Guzel Sanatlar
27.204733197469793,38.367355611030455,0.06132989,0.0030321407,39.5625,0.1740538503338717,Guzel Sanatlar
27.204847668807318,38.36735541108756,0.01991342,0.058052134,37.3313492063492,0.18345118762986273,Guzel Sanatlar
27.204962140143707,38.367355211032894,-0.025529604,0.03910016,42.64781746031745,0.17057594551484126,Guzel Sanatlar
27.205076611478965,38.36735501086646,-0.050827187,0.0999811,40.80158730158729,0.17922981059398344,Guzel Sanatlar
27.205191082813087,38.36735481058829,-0.0047741462,0.047116738,37.9345238095238,0.19567372223494783,Guzel Sanatlar
27.20530555414607,38.36735461019834,0.05942029,0.009149441,57.2281746031746,0.19119888323874018,Guzel Sanatlar
27.205420025477913,38.36735440969663,0.10584752,-0.029634735,90.50793650793646,0.17102989575774516,Guzel Sanatlar
27.205534496808625,38.36735420908317,0.10593714,-0.006000706,127.69246031746033,0.15721891128148344,Guzel Sanatlar
27.204275058786017,38.367266286910066,0.096935585,0.14285715,23.06547619047619,0.19584157646320538,Guzel Sanatlar
27.204389529986123,38.36726608741485,0.057395145,0.0993419,27.46329365079365,0.19587291596832573,Guzel Sanatlar
27.204504001185096,38.36726588780787,0.03989827,0.069416784,34.96626984126984,0.17363485737172904,Guzel Sanatlar
27.204618472382933,38.36726568808913,0.022758812,0.009940892,37.601190476190474,0.16784045235643633,Guzel Sanatlar
27.204732943579643,38.367265488258624,0.025906736,-0.03725262,35.134920634920626,0.1786617222887492,Guzel Sanatlar
27.204847414775212,38.36726528831637,0.002286934,0.0031842305,34.15873015873015,0.19191154424073734,Guzel Sanatlar
27.204961885969652,38.36726508826234,0.011486708,-0.02870494,47.62301587301587,0.17806674738460312,Guzel Sanatlar
27.20507635716295,38.367264888096564,-0.005866667,0.01997897,63.84920634920635,0.17749210107902103,Guzel Sanatlar
27.20519082835512,38.36726468781902,0.033088237,0.02902557,68.36408730158732,0.19060874978270884,Guzel Sanatlar
27.20530529954615,38.36726448742972,0.16525507,0.0033692722,98.9047619047619,0.18101555842106387,Guzel Sanatlar
27.205419770736043,38.36726428692866,0.15618493,0.0071530757,140.2142857142857,0.14821807342526305,Guzel Sanatlar
27.204618218635876,38.36717556531527,0.06718718,0.10401932,29.470238095238095,0.1753465985902501,Guzel Sanatlar
27.204732689690626,38.367175365485416,0.05609205,0.067996375,28.6656746031746,0.1782337832734453,Guzel Sanatlar
27.204847160744247,38.36717516554379,0.035499275,0.08291966,33.323412698412696,0.1895220365335879,Guzel Sanatlar
27.204961631796728,38.36717496549041,0.034705408,0.055964652,65.07142857142858,0.1804255305125129,Guzel Sanatlar
27.20507610284808,38.36717476532528,0.0070101647,-8.709284E-4,103.1755952380952,0.1649102312111318,Guzel Sanatlar
27.205190573898292,38.36717456504838,0.040206566,-0.01676582,119.12202380952378,0.17155698584026116,Guzel Sanatlar
27.20484690671441,38.36708504276983,0.124243155,0.118496016,64.14087301587301,0.17560574899358677,Guzel Sanatlar
27.204961377624944,38.36708484271709,0.090790614,0.06636921,108.75694444444441,0.15643699484770723,Guzel Sanatlar
27.205075848534342,38.3670846425526,0.05877743,0.029802514,149.13392857142856,0.1420432123025429,Guzel Sanatlar
27.202444523641887,38.36762995476426,0.15615305,0.06423938,162.14880952380955,0.10344172153179355,Fen Edebiyat
27.20232980094233,38.36754002958104,0.22703893,-0.03834197,191.05357142857147,0.09807447427016736,Fen Edebiyat
27.20244427258745,38.36753983198384,0.26409495,0.034670293,180.20932539682542,0.10597143622975717,Fen Edebiyat
27.202558744231446,38.36753963427487,0.28981152,-0.016795866,139.30555555555551,0.10525346121479831,Fen Edebiyat
27.202673215874327,38.36753943645415,0.10555556,0.10678885,135.00297619047618,0.10493817386499316,Fen Edebiyat
27.202329550030967,38.367449906798605,0.114929706,-0.03694479,224.04861111111117,0.086854907352024,Fen Edebiyat
27.202444021534134,38.36744970920203,0.4087639,0.029073698,191.58531746031747,0.09272435317782662,Fen Edebiyat
27.20255849303618,38.3674495114937,0.37485647,-0.023941856,144.72817460317458,0.0957208644571804,Fen Edebiyat
